키,몸무게,체지방율,성별
1671.0,68.0,17.8,남
1747.0,81.8,24.5,남
1831.0,91.9,23.9,남
1717.0,71.2,12.4,남
1668.0,69.1,24.6,남
1608.0,75.7,26.0,남
1695.0,66.0,16.8,남
1658.0,71.2,19.6,남
1681.0,67.0,15.6,남
1735.0,58.1,49.7,남
1643.0,67.0,21.9,남
1794.0,64.3,8.2,남
1737.0,64.1,12.0,남
1719.0,83.4,27.7,남
1698.0,72.6,20.4,남
1615.0,72.2,22.6,남
1758.0,88.8,23.2,남
1686.0,57.2,12.7,남
1737.0,82.7,32.3,남
1771.0,103.2,25.8,남
1745.0,69.5,21.6,남
1656.0,65.1,18.5,남
1634.0,74.0,30.9,남
1658.0,52.1,8.1,남
1605.0,65.2,26.4,남
1693.0,62.6,22.4,남
1825.0,78.5,19.9,남
1616.0,67.2,22.0,남
1648.0,83.1,24.8,남
1719.0,76.4,46.9,남
1658.0,67.1,18.7,남
1658.0,75.8,19.3,남
1799.0,86.9,21.1,남
1699.0,76.4,24.5,남
1700.0,74.9,10.3,남
1603.0,78.0,22.8,남
1696.0,69.7,20.5,남
1638.0,59.4,23.7,남
1637.0,71.2,25.3,남
1669.0,61.7,18.1,남
1711.0,59.5,17.6,남
1827.0,97.1,30.6,남
1665.0,57.1,15.4,남
1827.0,74.1,21.8,남
1696.0,60.4,20.7,남
1633.0,64.8,19.8,남
1738.0,78.0,22.7,남
1709.0,76.6,18.5,남
1594.0,75.4,29.0,남
1713.0,65.0,19.4,남
1631.0,56.6,18.9,남
1647.0,64.7,16.4,남
1698.0,79.9,14.3,남
1783.0,71.0,15.3,남
1780.0,86.7,25.6,남
1671.0,96.2,34.8,남
1676.0,67.2,20.5,남
1676.0,68.2,21.2,남
1806.0,80.3,18.2,남
1673.0,69.8,25.6,남
1755.0,82.7,22.3,남
1723.0,79.3,25.9,남
1661.0,62.7,14.2,남
1760.0,90.1,23.6,남
1671.0,82.4,28.1,남
1682.0,78.0,22.9,남
1672.0,63.3,17.0,남
1700.0,79.6,23.0,남
1707.0,62.5,20.4,남
1693.0,64.3,19.8,남
1630.0,56.5,19.4,남
1713.0,68.5,24.7,남
1623.0,63.3,22.9,남
1754.0,79.7,23.1,남
1586.0,62.8,28.2,남
1845.0,80.4,11.2,남
1653.0,70.3,29.4,남
1719.0,76.2,25.6,남
1645.0,56.5,16.1,남
1706.0,86.9,20.9,남
1585.0,65.2,30.1,남
1590.0,56.3,17.5,남
1664.0,84.6,31.3,남
1695.0,78.2,19.2,남
1695.0,68.9,21.2,남
1729.0,69.6,19.5,남
1824.0,82.6,18.7,남
1761.0,88.4,18.2,남
1671.0,57.8,22.3,남
1584.0,72.3,23.7,남
1540.0,56.2,22.0,남
1682.0,83.1,27.5,남
1705.0,73.9,18.8,남
1576.0,62.0,22.0,남
1712.0,64.0,9.7,남
1738.0,72.6,20.4,남
1704.0,60.6,14.9,남
1670.0,66.2,23.2,남
1713.0,84.2,23.9,남
1715.0,71.9,20.0,남
1694.0,59.1,22.8,남
1825.0,92.0,19.7,남
1780.0,73.9,10.1,남
1680.0,87.7,27.4,남
1721.0,59.9,10.4,남
1710.0,57.0,8.4,남
1658.0,49.5,12.2,남
1860.0,77.9,13.6,남
1767.0,62.4,8.9,남
1768.0,58.0,12.2,남
1677.0,62.7,22.3,남
1668.0,78.8,23.0,남
1734.0,96.2,28.9,남
1650.0,61.9,24.8,남
1624.0,64.4,21.1,남
1743.0,74.7,18.8,남
1612.0,69.9,17.0,남
1625.0,55.6,13.8,남
1748.0,64.3,11.0,남
1827.0,75.4,12.4,남
1689.0,63.0,21.6,남
1643.0,56.4,18.3,남
1632.0,60.4,18.6,남
1672.0,66.3,18.9,남
1576.0,65.9,33.6,남
1793.0,74.9,22.7,남
1795.0,75.5,13.8,남
1633.0,57.7,24.6,남
1640.0,68.8,24.9,남
1593.0,79.6,32.4,남
1623.0,67.9,25.6,남
1785.0,90.4,21.7,남
1688.0,70.2,24.4,남
1718.0,70.5,11.7,남
1582.0,63.9,28.0,남
1714.0,72.0,21.4,남
1753.0,65.6,8.6,남
1793.0,75.9,19.1,남
1858.0,106.1,28.6,남
1833.0,91.9,25.7,남
1724.0,61.3,13.8,남
1690.0,68.6,17.3,남
1754.0,92.3,34.1,남
1755.0,73.0,20.1,남
1637.0,61.9,17.2,남
1673.0,62.7,18.1,남
1626.0,63.2,22.4,남
1725.0,60.5,9.3,남
1680.0,51.8,9.6,남
1756.0,65.2,15.8,남
1610.0,69.6,34.5,남
1733.0,56.8,13.8,남
1815.0,60.4,12.2,남
1714.0,77.0,26.2,남
1793.0,89.0,27.1,남
1868.0,112.7,31.6,남
1725.0,78.7,24.9,남
1784.0,75.6,14.5,남
1629.0,65.4,19.6,남
1680.0,72.4,17.3,남
1850.0,69.6,3.0,남
1763.0,85.1,26.5,남
1812.0,78.6,17.6,남
1688.0,87.5,27.3,남
1715.0,65.8,17.8,남
1694.0,81.7,17.5,남
1698.0,74.7,23.8,남
1669.0,73.7,28.6,남
1617.0,65.2,18.7,남
1663.0,79.7,25.9,남
1809.0,75.2,21.5,남
1743.0,96.0,37.2,남
1683.0,80.9,27.6,남
1840.0,59.7,13.6,남
1835.0,87.8,9.4,남
1603.0,72.9,27.5,남
1726.0,75.1,20.6,남
1798.0,83.3,21.2,남
1694.0,95.6,32.6,남
1651.0,65.2,16.3,남
1641.0,64.4,25.6,남
1660.0,65.9,17.9,남
1727.0,91.3,26.5,남
1702.0,66.7,20.9,남
1844.0,82.6,9.9,남
1560.0,44.0,19.3,남
1660.0,51.6,12.8,남
1671.0,72.1,24.0,남
1649.0,78.9,24.9,남
1744.0,57.9,13.0,남
1722.0,55.9,9.7,남
1691.0,71.7,23.7,남
1629.0,44.3,8.8,남
1711.0,69.1,10.9,남
1859.0,111.8,23.4,남
1634.0,57.3,18.0,남
1626.0,64.9,21.8,남
1779.0,51.9,7.7,남
1770.0,72.1,15.8,남
1788.0,80.3,30.4,남
1754.0,75.5,13.8,남
1675.0,83.0,27.6,남
1690.0,48.5,9.6,남
1740.0,66.7,13.8,남
1733.0,77.7,20.2,남
1695.0,81.3,21.7,남
1715.0,79.1,17.4,남
1672.0,81.8,24.1,남
1615.0,57.9,15.0,남
1635.0,49.9,17.2,남
1820.0,56.8,7.8,남
1734.0,61.9,11.1,남
1734.0,61.6,14.8,남
1647.0,53.7,3.0,남
1734.0,67.0,25.5,남
1752.0,75.7,20.8,남
1670.0,65.5,22.4,남
1778.0,72.1,11.4,남
1703.0,60.7,12.9,남
1845.0,90.3,18.5,남
1785.0,92.9,21.5,남
1804.0,96.1,23.2,남
1754.0,71.2,17.6,남
1741.0,72.1,22.4,남
1740.0,71.3,15.2,남
1672.0,66.6,15.8,남
1687.0,73.7,18.3,남
1736.0,84.2,21.4,남
1775.0,64.5,12.3,남
1684.0,55.7,17.9,남
1793.0,72.5,11.8,남
1724.0,68.4,12.6,남
1654.0,55.9,13.4,남
1777.0,68.8,8.5,남
1649.0,67.1,22.0,남
1626.0,71.3,25.5,남
1860.0,71.0,12.8,남
1872.0,71.5,8.0,남
1693.0,59.2,12.9,남
1704.0,64.4,6.4,남
1804.0,70.1,12.8,남
1691.0,71.7,22.1,남
1793.0,64.3,11.8,남
1650.0,58.9,18.1,남
1724.0,65.2,21.4,남
1758.0,87.7,40.5,남
1790.0,75.4,15.3,남
1735.0,63.2,11.7,남
1757.0,64.7,6.6,남
1781.0,66.4,13.0,남
1693.0,70.0,17.1,남
1795.0,78.6,9.2,남
1745.0,68.6,14.0,남
1708.0,58.8,10.1,남
1736.0,61.5,13.4,남
1581.0,59.4,19.8,남
1651.0,85.5,34.7,남
1705.0,59.7,18.7,남
1763.0,102.1,35.3,남
1750.0,63.2,16.3,남
1744.0,57.9,6.0,남
1710.0,55.9,4.6,남
1739.0,55.6,9.7,남
1760.0,79.3,17.7,남
1725.0,79.8,26.5,남
1677.0,74.9,21.8,남
1699.0,54.1,10.4,남
1785.0,64.9,13.5,남
1696.0,77.4,12.4,남
1681.0,74.3,32.0,남
1733.0,80.9,26.2,남
1723.0,64.5,11.4,남
1721.0,62.8,16.8,남
1628.0,67.4,21.9,남
1732.0,67.1,17.3,남
1859.0,57.5,8.3,남
1678.0,70.4,30.2,남
1706.0,60.9,13.9,남
1696.0,60.0,5.7,남
1798.0,65.8,12.4,남
1758.0,60.4,9.3,남
1771.0,63.7,5.0,남
1793.0,63.0,14.8,남
1749.0,66.7,12.8,남
1694.0,86.1,24.7,남
1640.0,46.9,10.0,남
1723.0,60.7,20.5,남
1674.0,66.7,11.1,남
1751.0,68.1,9.9,남
1720.0,81.6,30.8,남
1649.0,50.5,13.1,남
1794.0,89.2,24.8,남
1791.0,67.4,11.2,남
1740.0,63.6,10.2,남
1640.0,45.6,13.2,남
1784.0,77.7,20.6,남
1770.0,88.0,21.6,남
1686.0,62.0,15.3,남
1703.0,58.8,21.2,남
1776.0,78.1,17.0,남
1713.0,73.3,18.8,남
1774.0,69.3,23.0,남
1718.0,72.4,20.1,남
1722.0,64.8,13.2,남
1683.0,56.6,11.2,남
1727.0,74.3,18.9,남
1754.0,109.8,30.9,남
1828.0,108.0,29.5,남
1723.0,63.5,17.2,남
1720.0,69.0,21.2,남
1789.0,89.1,21.9,남
1705.0,63.6,21.3,남
1793.0,88.1,25.2,남
1602.0,52.9,9.0,남
1840.0,90.2,20.8,남
1808.0,71.2,19.7,남
1804.0,53.0,24.1,남
1715.0,65.1,18.0,남
1750.0,65.4,16.1,남
1750.0,63.0,12.8,남
1710.0,67.4,18.5,남
1712.0,74.9,32.7,남
1675.0,62.0,14.8,남
1770.0,83.7,17.3,남
1835.0,85.9,16.0,남
1708.0,59.2,15.7,남
1698.0,69.6,19.5,남
1752.0,84.5,20.8,남
1708.0,67.7,17.6,남
1661.0,77.4,26.4,남
1786.0,71.0,7.9,남
1786.0,76.6,17.7,남
1687.0,61.3,0.9,남
1670.0,73.3,21.9,남
1776.0,94.3,23.8,남
1796.0,81.4,14.4,남
1782.0,85.1,27.0,남
1792.0,71.9,18.3,남
1729.0,54.2,14.0,남
1643.0,84.2,26.1,남
1790.0,76.3,21.3,남
1750.0,83.0,24.4,남
1740.0,62.0,15.5,남
1677.0,63.7,19.2,남
1777.0,79.0,15.8,남
1650.0,61.2,19.7,남
1716.0,66.8,14.1,남
1635.0,64.5,25.8,남
1864.0,99.9,16.2,남
1650.0,64.2,13.9,남
1801.0,84.5,24.7,남
1725.0,78.2,19.3,남
1736.0,91.6,22.8,남
1702.0,67.7,17.8,남
1730.0,68.3,11.5,남
1720.0,81.6,18.7,남
1635.0,62.3,19.3,남
1801.0,89.4,18.4,남
1683.0,67.5,15.6,남
1727.0,68.6,17.0,남
1708.0,86.0,26.8,남
1761.0,78.9,22.6,남
1739.0,78.8,14.7,남
1731.0,79.8,19.8,남
1661.0,69.3,19.2,남
1773.0,83.8,25.8,남
1719.0,75.9,17.0,남
1788.0,74.1,16.7,남
1749.0,77.7,23.6,남
1735.0,84.9,28.9,남
1700.0,69.3,12.6,남
1755.0,81.2,23.8,남
1676.0,68.5,17.7,남
1735.0,77.1,17.2,남
1655.0,71.9,20.4,남
1738.0,71.0,21.4,남
1724.0,75.5,21.6,남
1742.0,81.0,22.5,남
1732.0,79.3,24.0,남
1661.0,73.2,25.3,남
1694.0,68.9,18.2,남
1698.0,66.2,19.6,남
1718.0,68.2,12.7,남
1816.0,82.4,14.8,남
1746.0,80.2,15.6,남
1843.0,101.3,17.0,남
1756.0,77.1,13.5,남
1610.0,64.0,18.0,남
1690.0,66.9,17.8,남
1660.0,55.9,14.6,남
1713.0,64.7,27.4,남
1670.0,92.1,39.2,남
1804.0,94.9,28.9,남
1776.0,71.6,17.2,남
1705.0,60.6,13.0,남
1736.0,79.9,25.7,남
1708.0,69.2,16.0,남
1762.0,77.0,12.1,남
1736.0,79.6,19.9,남
1630.0,62.8,17.2,남
1749.0,72.8,15.1,남
1675.0,80.6,23.8,남
1780.0,66.4,18.4,남
1730.0,77.8,22.6,남
1784.0,80.2,15.5,남
1646.0,68.2,20.4,남
1802.0,87.5,24.3,남
1625.0,58.6,15.1,남
1635.0,64.8,21.4,남
1645.0,88.1,35.9,남
1664.0,70.2,19.4,남
1696.0,63.5,12.3,남
1680.0,59.4,21.1,남
1762.0,70.9,14.0,남
1650.0,72.2,23.9,남
1650.0,62.3,15.9,남
1703.0,87.9,30.9,남
1750.0,72.7,16.7,남
1674.0,70.7,16.3,남
1626.0,59.6,12.2,남
1702.0,69.1,17.0,남
1680.0,75.0,21.6,남
1853.0,76.1,7.1,남
1798.0,79.6,18.0,남
1757.0,69.7,18.1,남
1756.0,56.3,13.1,남
1805.0,83.7,17.5,남
1800.0,71.1,14.8,남
1797.0,79.9,14.3,남
1775.0,79.8,16.7,남
1716.0,75.5,19.7,남
1706.0,76.2,15.4,남
1716.0,76.6,20.9,남
1738.0,72.4,18.6,남
1666.0,64.5,19.8,남
1700.0,74.5,22.0,남
1680.0,41.5,13.7,남
1745.0,63.2,15.4,남
1714.0,74.1,16.2,남
1711.0,71.4,23.7,남
1724.0,87.1,26.2,남
1671.0,68.2,22.0,남
1674.0,79.2,29.8,남
1763.0,68.2,9.8,남
1691.0,58.9,16.9,남
1805.0,104.0,25.2,남
1749.0,94.1,29.0,남
1816.0,88.8,17.7,남
1819.0,80.7,14.7,남
1763.0,73.7,9.8,남
1747.0,92.9,27.7,남
1790.0,66.9,7.0,남
1799.0,69.9,11.7,남
1755.0,66.0,6.0,남
1719.0,71.8,18.9,남
1736.0,71.5,8.4,남
1736.0,77.9,14.8,남
1762.0,79.5,14.7,남
1746.0,85.3,21.5,남
1694.0,77.0,22.3,남
1791.0,72.4,15.0,남
1795.0,71.9,15.2,남
1732.0,77.1,16.9,남
1796.0,80.2,13.7,남
1764.0,72.1,16.2,남
1764.0,80.8,18.9,남
1783.0,85.7,18.1,남
1691.0,69.0,14.7,남
1714.0,77.5,22.5,남
1658.0,65.7,11.1,남
1784.0,75.0,21.6,남
1824.0,81.2,17.7,남
1714.0,76.3,24.3,남
1734.0,79.3,16.1,남
1788.0,86.5,16.1,남
1718.0,79.9,23.4,남
1813.0,87.9,20.4,남
1622.0,68.6,23.3,남
1800.0,71.0,7.7,남
1700.0,74.2,18.4,남
1674.0,68.2,18.8,남
1706.0,67.6,11.7,남
1694.0,66.9,13.6,남
1856.0,68.3,10.3,남
1764.0,67.8,14.6,남
1865.0,107.5,25.9,남
1820.0,90.3,18.2,남
1758.0,80.5,17.8,남
1747.0,94.7,18.7,남
1748.0,67.9,15.9,남
1761.0,92.0,22.2,남
1690.0,74.3,22.2,남
1715.0,88.5,22.4,남
1812.0,76.4,18.9,남
1777.0,77.6,21.9,남
1734.0,76.9,21.8,남
1727.0,79.2,25.7,남
1861.0,102.0,22.3,남
1677.0,67.2,14.1,남
1835.0,81.2,11.3,남
1704.0,90.3,20.2,남
1638.0,62.4,15.9,남
1701.0,75.8,24.7,남
1711.0,73.5,24.9,남
1675.0,68.9,21.7,남
1712.0,75.2,17.1,남
1767.0,84.6,51.2,남
1766.0,79.5,26.0,남
1695.0,87.0,27.1,남
1742.0,77.9,25.5,남
1724.0,76.0,17.3,남
1663.0,72.8,18.6,남
1743.0,60.5,11.5,남
1729.0,82.1,25.1,남
1728.0,82.1,22.2,남
1673.0,69.8,16.5,남
1650.0,79.0,19.5,남
1703.0,75.8,19.9,남
1681.0,73.7,27.5,남
1709.0,77.8,31.2,남
1704.0,69.3,20.8,남
1762.0,70.1,22.7,남
1719.0,78.7,26.4,남
1725.0,78.3,21.8,남
1673.0,71.8,23.7,남
1686.0,64.7,19.3,남
1770.0,89.0,24.7,남
1588.0,51.8,14.7,남
1641.0,63.4,26.6,남
1710.0,64.9,50.4,남
1683.0,50.4,9.4,남
1708.0,68.5,20.0,남
1690.0,80.5,22.8,남
1701.0,70.3,20.1,남
1681.0,59.3,16.8,남
1708.0,59.7,15.6,남
1628.0,56.5,17.6,남
1728.0,77.3,23.4,남
1685.0,60.2,18.7,남
1695.0,73.6,21.4,남
1754.0,75.6,15.6,남
1710.0,56.8,28.9,남
1710.0,76.4,27.1,남
1720.0,87.2,36.8,남
1686.0,70.9,15.8,남
1725.0,80.9,25.9,남
1653.0,49.6,11.2,남
1713.0,64.8,17.5,남
1605.0,64.9,22.7,남
1687.0,75.7,20.6,남
1673.0,54.3,12.9,남
1703.0,76.3,23.6,남
1784.0,62.7,15.0,남
1759.0,82.5,21.7,남
1618.0,69.5,27.1,남
1730.0,65.8,17.8,남
1804.0,88.3,18.5,남
1582.0,52.2,10.6,남
1797.0,86.8,19.6,남
1773.0,88.7,21.0,남
1668.0,55.2,12.5,남
1737.0,63.1,15.4,남
1746.0,70.9,14.3,남
1741.0,79.5,20.7,남
1723.0,75.1,18.9,남
1620.0,64.9,26.3,남
1663.0,76.4,29.0,남
1733.0,71.2,16.5,남
1726.0,66.6,21.8,남
1703.0,68.5,18.1,남
1777.0,86.7,20.5,남
1760.0,68.6,17.7,남
1656.0,69.6,24.7,남
1650.0,70.4,25.8,남
1669.0,64.5,19.4,남
1679.0,66.8,19.6,남
1655.0,62.4,16.8,남
1825.0,91.7,15.2,남
1715.0,85.2,22.3,남
1635.0,74.1,21.5,남
1674.0,56.9,12.5,남
1586.0,69.7,24.6,남
1566.0,74.7,19.4,남
1610.0,59.4,13.9,남
1752.0,82.5,23.1,남
1773.0,72.1,13.2,남
1720.0,68.1,15.5,남
1678.0,48.9,9.3,남
1743.0,75.0,17.8,남
1614.0,51.2,14.1,남
1734.0,63.9,14.7,남
1680.0,61.2,13.8,남
1688.0,62.2,16.6,남
1633.0,70.7,27.8,남
1713.0,73.2,22.8,남
1610.0,54.0,17.3,남
1711.0,70.0,20.3,남
1746.0,68.0,20.3,남
1609.0,64.5,21.0,남
1628.0,49.2,11.6,남
1637.0,49.8,13.3,남
1740.0,78.3,24.0,남
1730.0,72.9,23.7,남
1648.0,72.9,18.6,남
1684.0,79.5,21.2,남
1785.0,78.7,13.9,남
1685.0,75.2,23.4,남
1613.0,61.1,14.8,남
1671.0,73.5,20.4,남
1796.0,68.5,11.9,남
1805.0,100.0,20.8,남
1838.0,80.9,12.5,남
1646.0,76.8,22.6,남
1760.0,75.1,21.1,남
1710.0,78.2,20.1,남
1640.0,79.0,24.5,남
1712.0,74.8,19.0,남
1701.0,82.4,24.4,남
1796.0,75.1,12.9,남
1673.0,73.6,22.0,남
1693.0,85.9,20.4,남
1676.0,69.6,15.6,남
1654.0,58.7,14.4,남
1706.0,63.6,9.5,남
1681.0,63.5,12.0,남
1716.0,59.0,14.3,남
1777.0,60.0,10.0,남
1758.0,70.9,11.9,남
1652.0,72.4,21.1,남
1781.0,71.2,17.8,남
1710.0,84.5,24.0,남
1698.0,64.2,14.8,남
1701.0,77.9,26.7,남
1651.0,85.9,31.6,남
1693.0,69.8,19.4,남
1799.0,63.6,10.6,남
1720.0,59.1,9.1,남
1780.0,74.6,14.9,남
1738.0,68.2,11.7,남
1624.0,56.4,7.7,남
1736.0,64.4,17.3,남
1732.0,56.4,10.8,남
1648.0,55.4,8.9,남
1730.0,68.0,15.7,남
1844.0,78.6,17.3,남
1750.0,66.2,20.0,남
1694.0,74.7,24.7,남
1692.0,67.3,19.2,남
1668.0,59.3,14.6,남
1637.0,78.1,24.0,남
1636.0,63.9,20.4,남
1766.0,73.0,24.0,남
1783.0,80.7,16.3,남
1697.0,74.7,22.0,남
1708.0,66.9,22.2,남
1644.0,74.0,28.8,남
1627.0,63.7,17.0,남
1671.0,74.2,20.9,남
1690.0,87.4,22.5,남
1739.0,66.6,15.8,남
1714.0,78.6,30.0,남
1674.0,65.8,23.3,남
1689.0,65.5,14.1,남
1796.0,77.1,18.2,남
1801.0,62.5,8.3,남
1625.0,56.0,16.2,남
1760.0,69.9,25.2,남
1695.0,72.0,28.6,남
1642.0,62.7,28.8,남
1656.0,68.0,23.9,남
1794.0,59.0,9.0,남
1750.0,73.0,16.6,남
1769.0,64.9,11.5,남
1734.0,62.5,18.0,남
1774.0,66.2,9.8,남
1780.0,76.1,21.3,남
1750.0,70.2,12.8,남
1703.0,55.8,10.1,남
1596.0,53.9,21.0,남
1719.0,66.5,18.4,남
1699.0,67.7,19.4,남
1678.0,53.1,12.4,남
1754.0,61.1,12.9,남
1660.0,53.0,11.5,남
1688.0,65.6,12.7,남
1766.0,87.7,28.3,남
1700.0,75.7,36.7,남
1722.0,67.4,20.5,남
1767.0,56.9,15.2,남
1785.0,60.6,12.8,남
1774.0,73.9,20.1,남
1803.0,84.4,16.8,남
1645.0,70.2,21.8,남
1745.0,74.0,17.8,남
1761.0,70.6,18.9,남
1750.0,60.7,9.8,남
1760.0,66.1,17.0,남
1773.0,61.7,3.0,남
1768.0,61.3,16.5,남
1757.0,90.0,26.6,남
1703.0,73.4,23.0,남
1710.0,62.0,11.5,남
1707.0,54.6,14.9,남
1794.0,84.1,26.3,남
1788.0,74.8,17.4,남
1768.0,72.8,14.4,남
1626.0,57.5,19.5,남
1635.0,60.2,14.8,남
1694.0,61.1,11.9,남
1664.0,90.2,38.4,남
1716.0,76.1,25.0,남
1725.0,86.3,29.3,남
1695.0,69.2,15.2,남
1727.0,78.1,25.5,남
1760.0,72.7,14.3,남
1713.0,58.7,12.0,남
1689.0,66.1,21.5,남
1666.0,55.5,10.3,남
1898.0,83.8,14.7,남
1674.0,68.7,17.2,남
1784.0,66.9,12.4,남
1874.0,61.6,8.6,남
1676.0,65.2,21.0,남
1713.0,62.3,15.6,남
1818.0,69.2,20.5,남
1680.0,70.4,29.2,남
1720.0,71.6,27.9,남
1745.0,86.7,16.8,남
1694.0,57.5,17.3,남
1660.0,50.4,15.4,남
1710.0,54.1,9.1,남
1755.0,78.0,19.3,남
1715.0,65.6,23.0,남
1767.0,73.8,19.1,남
1707.0,55.7,4.7,남
1734.0,74.0,16.2,남
1710.0,65.7,20.6,남
1750.0,58.7,10.7,남
1712.0,92.5,24.5,남
1763.0,54.5,14.0,남
1721.0,77.3,26.9,남
1726.0,68.3,18.9,남
1784.0,67.5,8.6,남
1685.0,72.8,17.5,남
1762.0,79.2,23.0,남
1716.0,78.7,26.0,남
1696.0,76.6,21.4,남
1735.0,81.6,20.7,남
1728.0,75.8,8.3,남
1750.0,57.6,12.8,남
1697.0,53.8,9.9,남
1701.0,72.7,19.2,남
1694.0,53.5,3.0,남
1702.0,61.8,14.6,남
1766.0,69.6,21.8,남
1876.0,73.4,8.0,남
1790.0,88.2,25.3,남
1757.0,73.1,21.9,남
1788.0,80.1,13.3,남
1659.0,66.5,11.5,남
1768.0,84.6,21.5,남
1807.0,71.6,13.4,남
1722.0,65.2,18.3,남
1772.0,75.6,20.1,남
1787.0,72.9,20.4,남
1645.0,57.3,13.4,남
1727.0,54.5,5.4,남
1673.0,51.6,12.7,남
1589.0,60.6,12.7,남
1679.0,78.0,22.0,남
1719.0,88.1,22.0,남
1743.0,85.9,15.7,남
1673.0,77.9,24.3,남
1858.0,67.5,14.9,남
1824.0,72.5,15.9,남
1708.0,92.0,19.5,남
1693.0,67.4,11.4,남
1693.0,62.8,18.7,남
1755.0,60.8,14.7,남
1799.0,92.9,16.3,남
1675.0,68.4,19.7,남
1734.0,70.0,20.0,남
1779.0,72.8,15.2,남
1724.0,70.5,12.1,남
1614.0,55.6,15.3,남
1905.0,79.6,22.0,남
1675.0,72.8,18.9,남
1654.0,61.3,20.7,남
1733.0,52.9,5.2,남
1681.0,75.8,24.7,남
1625.0,63.3,22.5,남
1775.0,83.5,25.7,남
1724.0,78.7,23.4,남
1804.0,76.9,13.3,남
1624.0,69.3,23.4,남
1701.0,73.9,17.5,남
1636.0,62.0,12.9,남
1628.0,44.7,11.1,남
1731.0,69.7,17.8,남
1798.0,88.7,19.5,남
1706.0,66.7,16.7,남
1727.0,71.7,17.4,남
1628.0,84.6,26.1,남
1684.0,81.4,25.7,남
1810.0,67.2,8.8,남
1696.0,59.4,3.0,남
1644.0,68.2,26.5,남
1726.0,80.5,25.0,남
1688.0,76.5,19.8,남
1736.0,64.6,12.8,남
1694.0,97.7,31.2,남
1731.0,59.5,11.4,남
1729.0,53.8,11.6,남
1753.0,60.6,8.9,남
1770.0,63.7,16.2,남
1728.0,61.6,10.3,남
1824.0,62.3,7.4,남
1717.0,66.1,15.1,남
1750.0,56.5,6.0,남
1795.0,61.0,7.9,남
1788.0,73.3,6.8,남
1756.0,84.5,29.9,남
1719.0,81.3,22.5,남
1745.0,66.1,14.6,남
1706.0,61.5,8.9,남
1770.0,69.2,13.2,남
1735.0,65.6,16.6,남
1685.0,99.0,34.9,남
1655.0,71.5,23.2,남
1690.0,61.6,15.6,남
1750.0,65.5,13.6,남
1761.0,66.1,47.2,남
1703.0,61.8,14.1,남
1576.0,58.4,16.2,남
1791.0,80.4,22.3,남
1703.0,78.2,26.3,남
1681.0,65.1,18.1,남
1602.0,81.3,24.7,남
1692.0,50.9,16.8,남
1761.0,66.1,11.9,남
1759.0,60.2,14.5,남
1810.0,54.4,8.3,남
1803.0,98.3,36.1,남
1733.0,80.5,24.7,남
1657.0,61.2,16.3,남
1651.0,53.6,22.2,남
1734.0,58.1,12.3,남
1848.0,65.0,11.5,남
1843.0,84.2,20.6,남
1798.0,57.4,11.9,남
1645.0,73.1,26.1,남
1765.0,59.4,9.6,남
1807.0,57.5,8.5,남
1840.0,63.8,8.6,남
1716.0,69.2,18.3,남
1725.0,50.1,9.4,남
1755.0,68.6,13.3,남
1681.0,67.6,18.1,남
1819.0,75.2,14.6,남
1676.0,55.0,12.1,남
1758.0,59.0,14.8,남
1793.0,68.9,18.6,남
1665.0,66.7,18.6,남
1752.0,71.0,19.4,남
1723.0,77.4,28.2,남
1749.0,65.5,17.8,남
1717.0,70.9,6.7,남
1814.0,72.8,15.7,남
1894.0,106.6,20.3,남
1819.0,76.1,16.3,남
1800.0,94.5,22.9,남
1609.0,79.8,33.7,남
1684.0,66.9,22.9,남
1691.0,73.6,22.9,남
1729.0,61.4,17.5,남
1784.0,110.4,58.0,남
1691.0,98.5,37.2,남
1638.0,88.1,64.9,남
1732.0,54.7,14.3,남
1736.0,58.9,15.9,남
1670.0,62.3,15.3,남
1853.0,69.0,19.5,남
1761.0,89.5,35.7,남
1804.0,104.5,32.3,남
1837.0,73.7,16.1,남
1733.0,66.0,28.3,남
1667.0,62.4,18.7,남
1623.0,46.9,19.9,남
1594.0,64.0,23.5,남
1701.0,76.8,27.6,남
1636.0,57.7,25.8,남
1717.0,70.2,20.8,남
1744.0,78.5,20.2,남
1663.0,49.2,11.5,남
1805.0,108.9,35.1,남
1748.0,53.7,11.2,남
1727.0,58.0,9.5,남
1820.0,75.0,12.4,남
1735.0,68.2,18.9,남
1837.0,65.7,9.6,남
1701.0,61.5,13.6,남
1728.0,61.3,13.3,남
1646.0,63.6,18.1,남
1798.0,81.0,16.0,남
1703.0,60.8,15.7,남
1646.0,73.4,22.3,남
1748.0,88.4,18.5,남
1623.0,45.2,7.8,남
1718.0,65.7,10.1,남
1679.0,54.2,7.1,남
1798.0,76.5,16.8,남
1722.0,54.0,11.9,남
1714.0,56.6,19.7,남
1676.0,66.5,19.3,남
1673.0,52.3,12.5,남
1745.0,70.7,20.9,남
1733.0,61.1,9.4,남
1690.0,53.3,7.6,남
1704.0,73.5,19.1,남
1740.0,58.6,7.9,남
1641.0,58.3,13.7,남
1704.0,79.2,3.0,남
1659.0,62.7,17.4,남
1775.0,73.8,15.3,남
1629.0,61.6,14.0,남
1638.0,65.0,18.9,남
1752.0,78.0,16.1,남
1631.0,74.1,3.0,남
1720.0,82.9,19.1,남
1354.0,50.1,33.2,남
1594.0,54.0,29.6,남
1658.0,67.2,21.3,남
