키,몸무게,목둘레,허리둘레,BMI,체지방율,기초대사량,기초대사량평가,머리수직길이,머리두께,머리너비,발너비,발직선길이,나이,성별
1694.0,59.9,345.0,748.0,20.87372753896313,19.5,1411.0,표준,218.0,186.0,155.0,98.0,253.0,17,남
1730.0,56.2,350.0,685.0,18.777774065287847,10.5,1457.0,표준,234.0,189.0,163.0,100.0,259.0,18,남
1865.0,67.3,358.0,692.0,19.34894953604209,3.0,1780.0,표준이상,240.0,186.0,184.0,100.0,279.0,16,남
1744.0,50.8,308.0,645.0,16.702087366383303,3.7,1426.0,표준이상,237.0,183.0,150.0,94.0,241.0,17,남
1744.0,68.8,369.0,767.0,22.6201498190388,18.9,1576.0,표준,230.0,184.0,164.0,112.0,266.0,17,남
1846.0,65.5,356.0,710.0,19.22108532518555,8.0,1672.0,표준,235.0,190.0,154.0,103.0,284.0,17,남
1607.0,42.6,316.0,620.0,16.49596952350269,9.7,1201.0,표준,232.0,184.0,167.0,96.0,239.0,16,남
1795.0,59.6,340.0,680.0,18.497683909963456,5.2,1590.0,표준이상,231.0,183.0,154.0,98.0,258.0,17,남
1735.0,61.2,345.0,730.0,20.330706176448604,9.1,1572.0,표준,236.0,172.0,147.0,95.0,260.0,17,남
1733.0,71.7,354.0,803.0,23.873826328401957,16.9,1656.0,표준,235.0,186.0,151.0,97.0,258.0,17,남
1525.0,53.4,327.0,768.0,22.96156947057242,34.5,1126.0,표준이하,222.0,173.0,155.0,89.0,217.0,46,여
1576.0,58.8,317.0,805.0,23.67363240485454,36.8,1173.0,표준이하,218.0,175.0,138.0,88.0,232.0,55,여
1471.0,54.8,333.0,825.0,25.325335826430866,37.0,1116.0,표준이하,211.0,173.0,147.0,100.0,224.0,55,여
1552.0,48.3,302.0,670.0,20.05227707514082,31.0,1090.0,표준이하,220.0,186.0,148.0,93.0,227.0,43,여
1592.0,57.5,334.0,755.0,22.68724274639529,30.8,1229.0,표준이하,220.0,186.0,144.0,97.0,236.0,56,여
1584.0,51.4,325.0,780.0,20.485792266095295,30.8,1139.0,표준,212.0,170.0,134.0,84.0,236.0,51,여
1526.0,55.1,335.0,846.0,23.66151409642217,24.8,1265.0,표준,213.0,180.0,141.0,83.0,219.0,66,여
1563.0,65.6,380.0,875.0,26.85257160446981,34.2,1302.0,표준이하,207.0,184.0,155.0,91.0,233.0,59,여
1546.0,49.4,317.0,695.0,20.66845291190888,26.1,1159.0,표준,220.0,166.0,154.0,90.0,239.0,49,여
1641.0,60.1,337.0,825.0,22.31810466188443,31.6,1258.0,표준이하,224.0,173.0,154.0,90.0,254.0,45,여
1498.0,58.9,352.0,835.0,26.247725048618452,37.7,1163.0,표준이하,212.0,168.0,154.0,88.0,229.0,52,여
1567.0,57.5,335.0,805.0,23.416924286771394,33.9,1191.0,표준이하,223.0,172.0,156.0,83.0,218.0,38,여
1474.0,51.8,312.0,855.0,23.841566805174814,35.0,1098.0,표준이하,204.0,168.0,155.0,87.0,226.0,68,여
1558.0,61.9,336.0,830.0,25.500913748411854,34.5,1246.0,표준이하,213.0,166.0,156.0,86.0,231.0,55,여
1599.0,61.7,331.0,860.0,24.13171772069864,32.9,1264.0,표준이하,220.0,172.0,162.0,96.0,240.0,52,여
1584.0,59.2,354.0,792.0,23.594531170288747,28.8,1281.0,표준,221.0,188.0,147.0,85.0,224.0,47,여
1523.0,48.2,320.0,700.0,20.780080783641846,24.0,1162.0,표준,194.0,176.0,156.0,81.0,216.0,56,여
1536.0,72.1,368.0,995.0,30.559963650173607,41.3,1285.0,표준이하,211.0,168.0,154.0,83.0,215.0,52,여
1514.0,59.0,330.0,950.0,25.739509186823465,39.6,1140.0,표준이하,230.0,185.0,146.0,91.0,221.0,66,여
1455.0,63.0,360.0,870.0,29.75874163035391,37.1,1225.0,표준이하,218.0,177.0,154.0,93.0,214.0,51,여
1606.0,60.0,345.0,795.0,23.262702598754046,24.7,1346.0,표준,214.0,169.0,153.0,80.0,231.0,50,여
1642.0,73.2,350.0,890.0,27.149683772945558,30.1,1475.0,표준,215.0,181.0,147.0,96.0,246.0,45,여
1565.0,73.8,382.0,886.0,30.131980524451613,37.5,1366.0,표준이하,226.0,172.0,153.0,95.0,234.0,40,여
1568.0,52.4,310.0,710.0,21.31273427738442,29.1,1173.0,표준,212.0,178.0,148.0,81.0,226.0,40,여
1436.0,51.2,325.0,825.0,24.829105919414037,32.7,1114.0,표준이하,210.0,174.0,137.0,84.0,215.0,58,여
1643.0,56.7,335.0,715.0,21.00428643030485,22.1,1324.0,표준,224.0,175.0,147.0,92.0,232.0,52,여
1579.0,64.9,320.0,825.0,26.030375723806888,35.0,1281.0,표준이하,224.0,176.0,150.0,95.0,226.0,22,여
1607.0,57.3,325.0,795.0,22.18824069710573,26.6,1279.0,표준,237.0,168.0,164.0,96.0,234.0,51,여
1637.0,78.5,398.0,935.0,29.29356970694116,37.5,1430.0,표준이하,226.0,180.0,156.0,103.0,244.0,47,여
1649.0,70.5,350.0,870.0,25.926733625061186,33.1,1389.0,표준이하,222.0,181.0,162.0,95.0,243.0,53,여
1538.0,58.3,330.0,835.0,24.646535703233724,31.4,1234.0,표준이하,210.0,174.0,151.0,90.0,225.0,60,여
1611.0,58.7,325.0,712.0,22.6176261048248,35.4,1189.0,표준이하,217.0,181.0,155.0,86.0,227.0,19,여
1535.0,49.2,315.0,707.0,20.880858152341137,23.4,1184.0,표준,207.0,167.0,148.0,91.0,222.0,44,여
1587.0,52.1,315.0,705.0,20.68635006624794,30.7,1150.0,표준,212.0,175.0,160.0,85.0,222.0,52,여
1572.0,57.3,330.0,745.0,23.187265699357066,28.9,1251.0,표준,217.0,174.0,151.0,86.0,223.0,43,여
1548.0,53.6,330.0,720.0,22.367779714093036,25.2,1236.0,표준,226.0,173.0,153.0,87.0,223.0,35,여
1610.0,53.7,322.0,677.0,20.716793333590523,24.9,1241.0,표준,214.0,170.0,152.0,89.0,237.0,43,여
1575.0,62.8,334.0,810.0,25.316200554295794,32.9,1280.0,표준이하,210.0,177.0,150.0,98.0,234.0,49,여
1580.0,55.7,316.0,780.0,22.31212946643166,28.1,1235.0,표준,223.0,178.0,146.0,90.0,244.0,35,여
1473.0,46.7,324.0,680.0,21.52342527569111,26.9,1108.0,표준,215.0,170.0,148.0,87.0,219.0,57,여
1558.0,52.5,330.0,705.0,21.628400190494705,29.5,1169.0,표준,205.0,169.0,148.0,83.0,215.0,38,여
1664.0,54.6,310.0,710.0,19.719050480769226,25.0,1254.0,표준,225.0,181.0,155.0,91.0,237.0,36,여
1580.0,52.2,335.0,705.0,20.910110559205254,27.8,1184.0,표준,223.0,175.0,151.0,92.0,231.0,47,여
1600.0,55.6,335.0,735.0,21.718749999999996,27.9,1236.0,표준,217.0,170.0,151.0,92.0,245.0,33,여
1594.0,60.5,333.0,780.0,23.81106061154675,30.0,1285.0,표준,228.0,178.0,154.0,91.0,238.0,45,여
1593.0,59.5,345.0,783.0,23.446899078635383,32.5,1238.0,표준이하,205.0,178.0,154.0,89.0,225.0,41,여
1570.0,48.4,325.0,710.0,19.635685017647774,23.9,1165.0,표준,228.0,166.0,153.0,89.0,223.0,47,여
1458.0,50.5,330.0,865.0,23.756164842381377,35.3,1076.0,표준이하,214.0,169.0,145.0,87.0,216.0,57,여
1612.0,68.9,340.0,870.0,26.51484831505643,34.5,1345.0,표준이하,229.0,190.0,154.0,95.0,236.0,49,여
1488.0,55.8,330.0,850.0,25.201612903225804,35.4,1149.0,표준이하,230.0,175.0,150.0,90.0,236.0,58,여
1507.0,47.4,320.0,707.0,20.871412285688237,26.3,1124.0,표준,208.0,167.0,154.0,91.0,232.0,53,여
1558.0,59.8,343.0,795.0,24.635777740792065,32.8,1238.0,표준이하,218.0,173.0,161.0,90.0,232.0,45,여
1534.0,47.6,310.0,705.0,20.228153169615613,26.2,1129.0,표준,223.0,169.0,145.0,86.0,210.0,36,여
1514.0,66.3,335.0,960.0,28.9242281201084,40.9,1217.0,표준이하,210.0,162.0,153.0,95.0,223.0,53,여
1624.0,68.8,365.0,878.0,26.08653449489189,30.8,1399.0,표준이하,219.0,180.0,153.0,86.0,236.0,37,여
1542.0,52.5,335.0,727.0,22.079567190015492,27.4,1194.0,표준,205.0,157.0,151.0,96.0,228.0,46,여
1485.0,52.7,312.0,776.0,23.897788207552512,32.4,1139.0,표준이하,207.0,165.0,154.0,88.0,200.0,59,여
1541.0,73.4,355.0,970.0,30.909414780343134,39.3,1332.0,표준이하,223.0,172.0,159.0,93.0,234.0,56,여
1604.0,61.0,323.0,795.0,23.709429667725942,32.7,1257.0,표준이하,222.0,173.0,147.0,87.0,228.0,44,여
1502.0,51.4,310.0,831.0,22.783647546724207,28.2,1167.0,표준,201.0,173.0,133.0,87.0,228.0,68,여
1567.0,55.9,325.0,805.0,22.765322915313405,34.3,1164.0,표준이하,200.0,175.0,149.0,89.0,231.0,61,여
1464.0,68.4,358.0,1015.0,31.91346412254771,45.3,1178.0,표준이하,216.0,170.0,153.0,89.0,226.0,62,여
1593.0,70.1,337.0,800.0,27.623993704409077,36.5,1331.0,표준이하,230.0,192.0,153.0,93.0,243.0,20,여
1571.0,50.4,325.0,695.0,20.421054593501484,24.6,1191.0,표준,230.0,170.0,147.0,82.0,229.0,30,여
1578.0,55.5,324.0,750.0,22.28840472851518,37.6,1118.0,표준이하,231.0,174.0,153.0,89.0,225.0,16,여
1505.0,59.0,335.0,890.0,26.048277612829875,42.7,1100.0,표준이하,205.0,173.0,151.0,83.0,226.0,63,여
1628.0,51.3,305.0,653.0,19.355685817602275,19.8,1258.0,표준,216.0,171.0,150.0,96.0,241.0,35,여
1584.0,79.7,375.0,1007.0,31.76493470054076,43.1,1350.0,표준이하,223.0,170.0,158.0,97.0,238.0,62,여
1469.0,53.5,350.0,770.0,24.791921633430814,31.1,1166.0,표준이하,212.0,173.0,149.0,89.0,218.0,51,여
1595.0,63.4,375.0,862.0,24.921138746671122,28.6,1348.0,표준,208.0,172.0,157.0,81.0,235.0,49,여
1600.0,53.8,310.0,685.0,21.015624999999996,31.7,1163.0,표준이하,235.0,176.0,153.0,82.0,226.0,20,여
1614.0,42.3,300.0,635.0,16.238028772405023,21.2,1090.0,표준,220.0,179.0,149.0,83.0,233.0,20,여
1544.0,62.2,340.0,828.0,26.09130446454938,36.1,1229.0,표준이하,203.0,180.0,149.0,88.0,236.0,46,여
1678.0,60.6,330.0,798.0,21.522301508265844,26.3,1335.0,표준,216.0,180.0,154.0,89.0,245.0,33,여
1654.0,75.0,360.0,862.0,27.41512642394166,35.9,1409.0,표준이하,234.0,183.0,146.0,96.0,244.0,34,여
1545.0,57.1,325.0,841.0,23.920989516238834,31.9,1209.0,표준이하,213.0,182.0,155.0,89.0,238.0,67,여
1533.0,65.4,340.0,903.0,27.828733294781596,39.1,1230.0,표준이하,231.0,172.0,162.0,95.0,234.0,59,여
1630.0,53.5,310.0,685.0,20.136249012006473,25.4,1233.0,표준,211.0,182.0,150.0,92.0,235.0,36,여
1572.0,61.1,343.0,820.0,24.724990126190523,30.6,1286.0,표준,214.0,188.0,148.0,93.0,237.0,37,여
1556.0,56.5,320.0,768.0,23.336152946385496,35.3,1160.0,표준이하,207.0,178.0,148.0,85.0,223.0,60,여
1675.0,59.5,347.0,762.0,21.207395856538206,25.4,1329.0,표준,214.0,172.0,161.0,93.0,249.0,52,여
1634.0,58.4,340.0,775.0,21.873019630286038,26.9,1292.0,표준,220.0,169.0,153.0,97.0,245.0,59,여
1580.0,62.2,348.0,772.0,24.915878865566413,32.9,1272.0,표준이하,211.0,175.0,147.0,88.0,225.0,55,여
1575.0,65.4,340.0,774.0,26.364323507180654,30.2,1357.0,표준,239.0,176.0,142.0,83.0,221.0,56,여
1544.0,56.3,320.0,880.0,23.61640580955193,36.8,1139.0,표준이하,205.0,176.0,142.0,83.0,221.0,62,여
1596.0,54.7,330.0,715.0,21.47442541190068,30.0,1197.0,표준,242.0,188.0,152.0,91.0,215.0,24,여
1514.0,57.0,330.0,773.0,24.866983451676905,32.1,1206.0,표준이하,210.0,175.0,153.0,91.0,215.0,46,여
1401.0,61.5,323.0,955.0,31.332773928686606,47.0,1074.0,표준이하,204.0,166.0,146.0,90.0,225.0,67,여
1600.0,58.9,325.0,815.0,23.007812499999996,36.1,1183.0,표준이하,223.0,173.0,155.0,91.0,230.0,26,여
1650.0,53.8,325.0,700.0,19.761248852157937,22.6,1270.0,표준,226.0,172.0,156.0,92.0,249.0,38,여
1690.0,68.1,335.0,825.0,23.843702951577328,33.7,1346.0,표준이하,222.0,181.0,145.0,95.0,238.0,26,여
1545.0,61.4,330.0,886.0,25.72239503147223,27.3,1334.0,표준,202.0,179.0,148.0,92.0,226.0,54,여
1660.0,64.1,325.0,795.0,23.26172158513572,32.9,1299.0,표준이하,216.0,177.0,150.0,104.0,259.0,31,여
1638.0,54.0,336.0,745.0,20.126393752767378,23.7,1260.0,표준,222.0,178.0,149.0,94.0,226.0,37,여
1566.0,50.2,326.0,715.0,20.470111191034256,25.1,1182.0,표준,209.0,176.0,142.0,87.0,226.0,33,여
1586.0,56.4,338.0,756.0,22.421916867165244,27.9,1248.0,표준,212.0,179.0,143.0,87.0,234.0,35,여
1487.0,55.3,345.0,835.0,25.009395482660977,32.8,1173.0,표준이하,207.0,171.0,146.0,89.0,226.0,57,여
1588.0,59.8,335.0,782.0,23.7137473113845,29.1,1286.0,표준,211.0,178.0,156.0,97.0,252.0,56,여
1668.0,64.1,340.0,773.0,23.039122658707566,30.9,1327.0,표준이하,244.0,183.0,141.0,93.0,239.0,33,여
1518.0,53.9,315.0,742.0,23.390807889862707,28.2,1206.0,표준,220.0,182.0,151.0,100.0,230.0,52,여
1529.0,62.9,350.0,970.0,26.905165920180195,36.6,1231.0,표준이하,238.0,178.0,150.0,100.0,240.0,65,여
1580.0,46.6,315.0,647.0,18.666880307643005,21.9,1156.0,표준,218.0,172.0,147.0,89.0,231.0,36,여
1600.0,57.4,334.0,730.0,22.421874999999996,25.1,1298.0,표준,217.0,174.0,155.0,90.0,229.0,49,여
1562.0,52.7,320.0,742.0,21.599741622825064,28.6,1182.0,표준,205.0,171.0,148.0,87.0,239.0,49,여
1518.0,55.8,330.0,830.0,24.215344717149147,44.8,1036.0,표준이하,225.0,186.0,152.0,94.0,233.0,55,여
1456.0,51.9,333.0,760.0,24.481871150827192,27.3,1185.0,표준,213.0,171.0,153.0,85.0,229.0,55,여
1539.0,53.5,330.0,775.0,22.58793567800328,28.9,1192.0,표준,218.0,174.0,148.0,89.0,221.0,52,여
1536.0,61.3,335.0,885.0,25.98232693142361,42.8,1128.0,표준이하,213.0,170.0,141.0,102.0,231.0,60,여
1470.0,58.7,325.0,915.0,27.164607339534456,40.3,1127.0,표준이하,217.0,179.0,148.0,95.0,225.0,57,여
1505.0,49.0,320.0,717.0,21.633315305570573,26.1,1153.0,표준,220.0,171.0,155.0,92.0,225.0,45,여
1479.0,50.6,323.0,815.0,23.132052475929637,31.0,1124.0,표준이하,191.0,172.0,139.0,88.0,224.0,67,여
1519.0,43.9,310.0,723.0,19.026064842042487,19.2,1136.0,표준,225.0,170.0,154.0,84.0,232.0,61,여
1482.0,55.7,331.0,941.0,25.360557003429367,39.5,1098.0,표준이하,217.0,172.0,154.0,89.0,222.0,66,여
1573.0,69.7,350.0,880.0,28.169253159139306,38.8,1292.0,표준이하,211.0,177.0,155.0,92.0,230.0,47,여
1571.0,66.3,370.0,825.0,26.863411102165646,35.9,1288.0,표준이하,215.0,174.0,157.0,87.0,234.0,44,여
1546.0,50.1,342.0,675.0,20.9613257264501,22.8,1206.0,표준,222.0,180.0,153.0,93.0,228.0,50,여
1678.0,67.1,362.0,725.0,23.830799194796008,27.5,1421.0,표준,241.0,184.0,156.0,96.0,244.0,22,여
1622.0,86.2,388.0,988.0,32.7646524894294,38.6,1513.0,표준이하,226.0,173.0,154.0,105.0,257.0,52,여
1601.0,59.8,335.0,775.0,23.330203132723497,28.9,1288.0,표준,227.0,172.0,151.0,98.0,236.0,41,여
1538.0,78.8,363.0,1055.0,33.31298479270699,42.8,1344.0,표준이하,214.0,172.0,153.0,96.0,249.0,62,여
1582.0,60.7,325.0,843.0,24.253573306525208,32.9,1249.0,표준이하,227.0,182.0,153.0,89.0,231.0,50,여
1533.0,47.0,320.0,733.0,19.999242581876683,25.1,1131.0,표준,222.0,170.0,145.0,92.0,224.0,53,여
1478.0,45.6,324.0,758.0,20.8744948463802,18.3,1175.0,표준,195.0,164.0,153.0,95.0,227.0,59,여
1510.0,47.5,320.0,723.0,20.83241963071795,27.3,1116.0,표준,212.0,180.0,152.0,87.0,219.0,53,여
1518.0,61.2,353.0,877.0,26.558765173647455,37.9,1191.0,표준이하,209.0,172.0,151.0,89.0,216.0,56,여
1479.0,50.9,310.0,783.0,23.269199032111036,34.6,1089.0,표준이하,220.0,172.0,149.0,88.0,225.0,57,여
1543.0,63.3,348.0,879.0,26.587154414244665,35.1,1257.0,표준이하,213.0,175.0,156.0,94.0,236.0,48,여
1528.0,72.8,375.0,935.0,31.180614566486664,33.9,1409.0,표준이하,216.0,177.0,157.0,94.0,238.0,51,여
1650.0,60.2,325.0,771.0,22.112029384756653,28.8,1296.0,표준,217.0,173.0,142.0,93.0,236.0,48,여
1484.0,57.9,328.0,881.0,26.291221365726784,39.9,1122.0,표준이하,227.0,179.0,149.0,88.0,218.0,55,여
1468.0,46.0,320.0,740.0,21.345469934441564,32.0,1046.0,표준이하,208.0,167.0,151.0,90.0,236.0,62,여
1548.0,53.5,336.0,753.0,22.32604878179062,30.0,1179.0,표준,217.0,184.0,147.0,90.0,221.0,50,여
1521.0,50.9,330.0,755.0,22.001857838604913,29.8,1142.0,표준,226.0,178.0,143.0,81.0,223.0,50,여
1589.0,53.7,325.0,710.0,21.26799214708104,24.1,1251.0,표준,208.0,163.0,150.0,91.0,237.0,44,여
1509.0,52.0,324.0,781.0,22.836253958466997,27.3,1187.0,표준,207.0,171.0,156.0,86.0,222.0,48,여
1522.0,69.1,390.0,894.0,29.829690168375866,43.1,1220.0,표준이하,213.0,180.0,161.0,89.0,222.0,51,여
1556.0,50.8,340.0,785.0,20.981886188962534,26.6,1176.0,표준,210.0,170.0,154.0,92.0,230.0,59,여
1487.0,48.4,340.0,740.0,21.88887416565626,27.4,1129.0,표준,200.0,174.0,152.0,87.0,223.0,55,여
1655.0,59.6,320.0,745.0,21.759567729392757,29.9,1273.0,표준,220.0,166.0,161.0,92.0,229.0,43,여
1529.0,53.8,322.0,695.0,23.012685636020578,29.2,1193.0,표준,215.0,177.0,153.0,94.0,239.0,45,여
1500.0,58.5,326.0,778.0,26.0,34.5,1198.0,표준이하,218.0,177.0,154.0,89.0,218.0,40,여
1567.0,52.6,307.0,711.0,21.421395086681308,24.1,1232.0,표준,205.0,165.0,141.0,92.0,227.0,53,여
1662.0,62.2,325.0,760.0,22.51792383294162,25.5,1371.0,표준,206.0,188.0,152.0,97.0,243.0,31,여
1691.0,83.5,360.0,995.0,29.201103277133157,37.5,1497.0,표준이하,222.0,187.0,161.0,102.0,259.0,37,여
1560.0,56.7,330.0,730.0,23.298816568047336,33.0,1191.0,표준이하,213.0,174.0,148.0,92.0,227.0,38,여
1563.0,47.6,316.0,645.0,19.48448793251163,26.4,1126.0,표준,213.0,175.0,152.0,92.0,229.0,36,여
1594.0,60.4,334.0,720.0,23.771703486568985,27.5,1316.0,표준,225.0,182.0,156.0,99.0,235.0,37,여
1598.0,62.8,340.0,838.0,24.592693307184664,31.6,1298.0,표준이하,216.0,171.0,153.0,98.0,238.0,43,여
1655.0,53.4,325.0,720.0,19.495988536066665,24.7,1239.0,표준,235.0,182.0,153.0,91.0,238.0,36,여
1615.0,73.9,368.0,920.0,28.333445159064116,34.8,1410.0,표준이하,223.0,178.0,155.0,96.0,244.0,51,여
1502.0,62.1,345.0,890.0,27.526546938746563,36.1,1227.0,표준이하,213.0,172.0,143.0,92.0,226.0,50,여
1595.0,53.0,325.0,735.0,20.833128605261347,26.3,1214.0,표준,227.0,175.0,152.0,86.0,235.0,21,여
1557.0,55.7,326.0,750.0,22.97618767709093,30.5,1206.0,표준,221.0,175.0,154.0,86.0,233.0,21,여
1604.0,62.0,325.0,765.0,24.098108842606695,27.8,1337.0,표준,223.0,171.0,154.0,95.0,246.0,47,여
1534.0,55.4,320.0,748.0,23.5428505377459,33.6,1164.0,표준이하,224.0,172.0,152.0,93.0,224.0,47,여
1619.0,78.0,375.0,930.0,29.757805796744268,26.8,1603.0,표준,217.0,176.0,161.0,98.0,232.0,50,여
1574.0,57.0,335.0,790.0,23.007286447981734,30.0,1231.0,표준,216.0,168.0,149.0,89.0,226.0,37,여
1647.0,67.4,350.0,793.0,24.846927810089845,22.5,1499.0,표준,213.0,184.0,163.0,99.0,235.0,35,여
1612.0,52.6,316.0,715.0,20.24210480946253,29.2,1174.0,표준,227.0,169.0,161.0,89.0,239.0,35,여
1608.0,55.0,330.0,772.0,21.271131902675673,25.4,1256.0,표준,230.0,176.0,144.0,88.0,242.0,37,여
1519.0,58.1,345.0,840.0,25.180281715778328,36.0,1173.0,표준이하,217.0,181.0,152.0,86.0,228.0,35,여
1632.0,56.4,330.0,730.0,21.175749711649363,27.5,1253.0,표준,226.0,175.0,154.0,92.0,240.0,34,여
1622.0,54.6,330.0,750.0,20.75348057915134,28.7,1211.0,표준,234.0,185.0,149.0,92.0,237.0,35,여
1558.0,76.3,363.0,930.0,31.433274943518974,39.6,1365.0,표준이하,226.0,178.0,153.0,101.0,242.0,48,여
1647.0,52.4,320.0,660.0,19.317196101612875,20.5,1270.0,표준,228.0,177.0,143.0,93.0,242.0,16,여
1508.0,54.6,330.0,795.0,24.009878349949695,29.2,1205.0,표준,213.0,173.0,152.0,90.0,234.0,51,여
1518.0,46.3,306.0,700.0,20.092660580716945,3.0,1340.0,표준이상,205.0,162.0,148.0,95.0,224.0,61,여
1507.0,65.6,348.0,980.0,28.885330083146588,43.8,1166.0,표준이하,212.0,172.0,153.0,91.0,223.0,48,여
1505.0,73.8,360.0,952.0,32.58242182757364,41.3,1306.0,표준이하,220.0,175.0,151.0,92.0,214.0,44,여
1640.0,55.0,350.0,735.0,20.449137418203446,29.3,1210.0,표준,227.0,175.0,145.0,95.0,244.0,51,여
1594.0,54.5,325.0,730.0,21.449633112880957,30.4,1190.0,표준,218.0,178.0,145.0,90.0,229.0,50,여
1495.0,55.2,350.0,823.0,24.697710316439412,32.4,1176.0,표준이하,216.0,171.0,153.0,91.0,228.0,66,여
1630.0,53.5,318.0,710.0,20.136249012006473,29.0,1190.0,표준,226.0,175.0,152.0,87.0,240.0,37,여
1522.0,64.7,350.0,880.0,27.930259824803453,40.5,1202.0,표준이하,216.0,176.0,151.0,92.0,232.0,47,여
1523.0,49.3,335.0,700.0,21.254314992397155,30.3,1113.0,표준,216.0,180.0,142.0,82.0,213.0,46,여
1542.0,57.1,335.0,770.0,24.014157839045424,33.3,1193.0,표준이하,234.0,174.0,156.0,87.0,230.0,49,여
1708.0,65.2,345.0,845.0,22.34970849398615,27.6,1390.0,표준,220.0,172.0,154.0,89.0,247.0,44,여
1481.0,59.1,320.0,855.0,26.94494887070573,40.6,1128.0,표준이하,214.0,169.0,160.0,91.0,221.0,55,여
1510.0,60.5,370.0,880.0,26.533923950703915,35.2,1217.0,표준이하,238.0,175.0,153.0,90.0,230.0,59,여
1590.0,89.3,405.0,1025.0,35.32296981923183,43.0,1470.0,표준이하,214.0,175.0,161.0,97.0,230.0,42,여
1490.0,62.7,335.0,835.0,28.241971082383678,35.3,1246.0,표준이하,215.0,177.0,145.0,90.0,219.0,46,여
1580.0,60.6,340.0,810.0,24.274955936548626,33.7,1238.0,표준이하,225.0,187.0,145.0,87.0,233.0,53,여
1665.0,65.4,365.0,890.0,23.591158726293862,22.8,1460.0,표준,224.0,180.0,153.0,103.0,253.0,56,여
1545.0,67.3,365.0,940.0,28.194090970978518,32.1,1357.0,표준이하,223.0,180.0,153.0,97.0,236.0,47,여
1700.0,69.9,362.0,860.0,24.186851211072668,32.8,1385.0,표준이하,241.0,191.0,156.0,97.0,254.0,36,여
1490.0,56.1,323.0,845.0,25.269132021080132,31.8,1197.0,표준이하,218.0,187.0,147.0,95.0,236.0,61,여
1527.0,58.4,354.0,815.0,25.045792199693867,34.9,1192.0,표준이하,215.0,187.0,151.0,88.0,218.0,51,여
1620.0,51.7,330.0,726.0,19.699740893156527,23.6,1223.0,표준,240.0,183.0,156.0,100.0,229.0,38,여
1477.0,44.3,315.0,680.0,20.306858171493477,26.5,1073.0,표준,214.0,164.0,143.0,94.0,209.0,42,여
1478.0,44.9,303.0,725.0,20.554053039527872,27.4,1075.0,표준,212.0,174.0,155.0,86.0,209.0,38,여
1553.0,62.0,355.0,850.0,25.70684494501845,34.8,1243.0,표준이하,212.0,173.0,147.0,92.0,228.0,51,여
1581.0,49.5,310.0,714.0,19.80347749064736,19.9,1227.0,표준,221.0,172.0,147.0,87.0,224.0,36,여
1525.0,64.8,338.0,871.0,27.863477559795747,32.0,1322.0,표준이하,218.0,169.0,144.0,98.0,241.0,53,여
1521.0,63.9,329.0,890.0,27.621192846500076,36.4,1248.0,표준이하,210.0,170.0,158.0,89.0,230.0,62,여
1544.0,65.1,344.0,865.0,27.30778007463287,35.4,1279.0,표준이하,225.0,170.0,151.0,96.0,236.0,59,여
1526.0,61.0,328.0,852.0,26.195142647581715,35.4,1221.0,표준이하,224.0,161.0,155.0,92.0,237.0,53,여
1564.0,55.8,338.0,835.0,22.811860204996037,32.5,1183.0,표준이하,221.0,167.0,147.0,97.0,243.0,60,여
1620.0,56.3,327.0,825.0,21.452522481329062,21.9,1320.0,표준,218.0,179.0,150.0,100.0,248.0,56,여
1437.0,47.7,355.0,770.0,23.09962038171033,26.6,1127.0,표준,227.0,174.0,151.0,87.0,218.0,63,여
1629.0,71.6,358.0,968.0,26.981795955067017,37.4,1338.0,표준이하,230.0,183.0,152.0,92.0,251.0,62,여
1481.0,59.8,330.0,875.0,27.26409378118786,40.9,1133.0,표준이하,226.0,176.0,151.0,89.0,222.0,50,여
1764.0,80.4,345.0,902.0,25.837999598932544,38.9,1430.0,표준이하,242.0,179.0,155.0,96.0,265.0,37,여
1508.0,46.0,315.0,730.0,20.228102639151757,25.1,1114.0,표준,228.0,176.0,155.0,88.0,222.0,40,여
1560.0,69.8,365.0,876.0,28.681788297172908,37.4,1314.0,표준이하,220.0,182.0,148.0,90.0,237.0,18,여
1580.0,88.8,400.0,1116.0,35.571222560487094,48.9,1351.0,표준이하,232.0,172.0,150.0,93.0,233.0,18,여
1526.0,47.7,313.0,735.0,20.483742693272916,27.2,1120.0,표준,220.0,165.0,150.0,84.0,229.0,55,여
1460.0,59.4,340.0,918.0,27.86639144304748,36.2,1189.0,표준이하,214.0,168.0,145.0,89.0,223.0,56,여
1605.0,57.9,350.0,760.0,22.476489940897313,28.9,1260.0,표준,211.0,172.0,150.0,89.0,235.0,45,여
1534.0,58.1,382.0,804.0,24.690245780560232,31.8,1226.0,표준이하,226.0,186.0,152.0,87.0,222.0,56,여
1478.0,47.7,330.0,730.0,21.835820266937183,29.1,1101.0,표준,221.0,176.0,149.0,86.0,211.0,66,여
1550.0,61.9,353.0,860.0,25.76482830385015,36.5,1219.0,표준이하,217.0,177.0,142.0,96.0,238.0,54,여
1589.0,51.2,320.0,715.0,20.277862158855665,31.2,1131.0,표준이하,221.0,172.0,151.0,86.0,219.0,38,여
1510.0,57.8,350.0,820.0,25.34976536116837,35.8,1172.0,표준이하,218.0,171.0,157.0,90.0,219.0,43,여
1574.0,56.3,340.0,778.0,22.724740824936344,32.5,1191.0,표준이하,234.0,176.0,143.0,91.0,234.0,35,여
